country_context,sector,standardized_role,wage_floor_proxy_usd_month,automation_exposure_score,youth_neet_rate_pct,internet_penetration_pct,youth_literacy_rate_pct,informal_employment_pct,youth_unemployment_signal,sector_growth_signal,digital_readiness_signal,education_quality_signal,informality_signal,value_type,source_dataset,source_url_or_note,year,data_quality_flag,official_country_min_wage_value,official_country_min_wage_currency,official_country_min_wage_year,official_country_min_wage_note,official_country_min_wage_source,official_country_min_wage_source_url,official_occupation_monthly_earnings_value,official_occupation_monthly_earnings_currency,official_occupation_monthly_earnings_year,official_occupation_group,official_occupation_quality_note,official_occupation_note,official_occupation_source,official_occupation_source_url
Nigeria,Financial Services,Mobile Money Agent,120.0,0.18,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)","Agent banking (Opay, Paga, Moniepoint) major absorber of youth labor","Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Predominantly informal (national 92.3%),mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 39.860 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 39.860 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,39.86,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 5. Service and sales workers,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Information & Analytics,Data Analyst,250.0,0.55,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)","Junior analytics demand is growing unevenly through fintech, shared services, and formal employers.","Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Entry analytics pathways are largely formal and degree-filtered.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 51.260 [Occupation (ISCO-08): 2. Professionals] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 51.260 [Occupation (ISCO-08): 2. Professionals] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,51.26,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 2. Professionals,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Operations,Operations Data Coordinator,170.0,0.81,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)",Admin and records support remains concentrated in urban employers and public-facing services.,"Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies","Entry clerical roles are more formal than microenterprise, but screening still excludes informal youth talent.",mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 49.591 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 49.591 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,49.591,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Business Process Outsourcing,Customer Support / BPO Agent,160.0,0.55,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)",Customer support and outsourced service roles remain visible youth entry points where connectivity is adequate.,"Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Customer support and BPO pathways are more formal but still shaped by outsourcing and contract work.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 49.591 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 49.591 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,49.591,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Financial Services,Finance Operations Associate,210.0,0.98,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)","Formal finance pathways still exist, but access remains filtered by credentials and software fluency.","Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Finance operations is comparatively formal and strongly credential-screened.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 63.413 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 63.413 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,63.413,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 3. Technicians and associate professionals,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Microenterprise,Microenterprise Operator,110.0,0.1,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)",Phone-first commerce and small-scale trading remain durable entry pathways for youth.,"Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Small-enterprise and own-account work remain heavily informal in this pathway.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 39.860 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 39.860 [Occupation (ISCO-08): 5. Service and sales workers] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,39.86,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 5. Service and sales workers,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Nigeria,Digital Services,Junior Web Support / No-Code Assistant,200.0,0.21,11.909,41.21139908,81.3600006103516,,"Nigeria youth NEET 11.91% (World Bank API / ILOSTAT LFS, 2024)",Entry-level web support and no-code freelancing remain strategic digital growth pathways.,"Internet use 41.21% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 81.36% (World Bank API / UNESCO UIS, 2024); credentials still under-signal practical competencies",Freelance and remote web-support work is typically platform-mediated rather than fully formal.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 11.909 (2024): https://api.worldbank.org/v2/country/NG/indicator/SL.UEM.NEET.ZS?format=json | Internet 41.21139908 (2024): https://api.worldbank.org/v2/country/NG/indicator/IT.NET.USER.ZS?format=json | Youth literacy 81.3600006103516 (2024): https://api.worldbank.org/v2/country/NG/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 63.413 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2024) | ILOSTAT min wage 43.950 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 63.413 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2024) | Youth NEET (% of youth) = 11.91 (2024) [SL.UEM.NEET.ZS, World Bank API, NGA] | Internet penetration (% of population) = 41.21 (2024) [IT.NET.USER.ZS, World Bank API, NGA] | Youth literacy 15-24 (%) = 81.36 (2024) [SE.ADT.1524.LT.ZS, World Bank API, NGA] | GDP per capita (current US$) = 1084.16 (2024) [NY.GDP.PCAP.CD, World Bank API, NGA]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,43.95,Currency: U.S. dollars,2024.0,Type of minimum wage: Singular national minimum wage | Currency: NGA - Naira (NGN),ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,63.413,Currency: U.S. dollars,2024.0,Occupation (ISCO-08): 3. Technicians and associate professionals,direct_major_group_usd,Currency: NGA - Naira (NGN),HS - General Household Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Business Process Outsourcing,Customer Support / BPO Agent,380.0,0.55,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)",Customer support and outsourced service roles remain visible youth entry points where connectivity is adequate.,"Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Customer support and BPO pathways are more formal but still shaped by outsourcing and contract work.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,374.203,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Digital Services,Junior Web Support / No-Code Assistant,420.0,0.21,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)",Entry-level web support and no-code freelancing remain strategic digital growth pathways.,"Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Freelance and remote web-support work is typically platform-mediated rather than fully formal.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 422.121 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 422.121 [Occupation (ISCO-08): 3. Technicians and associate professionals] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,422.121,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 3. Technicians and associate professionals,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Digital Services,Digital Support Assistant,360.0,0.55,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)","Customer chat, commerce support, and platform assistance remain growing youth entry points.","Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies",Platform-mediated digital work sits between informal contracts and formal outsourcing.,mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,374.203,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
Philippines,Operations,Operations Data Coordinator,400.0,0.81,12.362,67.26300914,99.77,,"Philippines youth NEET 12.36% (World Bank API / ILOSTAT LFS, 2023)",Admin and records support remains concentrated in urban employers and public-facing services.,"Internet use 67.26% of population (World Bank API / ITU, 2024); device and bandwidth constraints remain uneven by locality","Youth literacy 99.77% (World Bank API / UNESCO UIS, 2022); credentials still under-signal practical competencies","Entry clerical roles are more formal than microenterprise, but screening still excludes informal youth talent.",mixed_real_api_and_benchmark,World Bank API (ILOSTAT LFS / ITU / UNESCO UIS) / Frey-Osborne / ILOSTAT Earnings API,"NEET 12.362 (2023): https://api.worldbank.org/v2/country/PH/indicator/SL.UEM.NEET.ZS?format=json | Internet 67.26300914 (2024): https://api.worldbank.org/v2/country/PH/indicator/IT.NET.USER.ZS?format=json | Youth literacy 99.77 (2022): https://api.worldbank.org/v2/country/PH/indicator/SE.ADT.1524.LT.ZS?format=json | Automation benchmark: Frey & Osborne (2017) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | ILOSTAT min wage 144.910 (Currency: U.S. dollars, 2024) | ILOSTAT occupation earnings 374.203 [Occupation (ISCO-08): 4. Clerical support workers] (Currency: U.S. dollars, 2023) | Youth NEET (% of youth) = 12.36 (2023) [SL.UEM.NEET.ZS, World Bank API, PHL] | Internet penetration (% of population) = 67.26 (2024) [IT.NET.USER.ZS, World Bank API, PHL] | Youth literacy 15-24 (%) = 99.77 (2022) [SE.ADT.1524.LT.ZS, World Bank API, PHL] | GDP per capita (current US$) = 3984.83 (2024) [NY.GDP.PCAP.CD, World Bank API, PHL]",2024,real_country_indicators_plus_direct_ilostat_wages_plus_role_benchmarks,144.91,Currency: U.S. dollars,2024.0,Type of minimum wage: Regional (lowest provincial rate in non-agriculture) | Currency: PHL - Philippine peso (PHP) | ILO calculation: Daily figure multiplied by 6 days and 4.33 weeks,ADM - Labour legislation,https://rplumber.ilo.org/data/indicator?id=EAR_INEE_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat,374.203,Currency: U.S. dollars,2023.0,Occupation (ISCO-08): 4. Clerical support workers,direct_major_group_usd,Currency: PHL - Philippine peso (PHP),LFS - Labour Force Survey,https://rplumber.ilo.org/data/indicator?id=EAR_EMTA_SEX_OCU_CUR_NB_A&lang=en&type=label&latestyear=TRUE&format=.csv&channel=ilostat
